RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
18,118764,2024-02-14 03:41:45.2253627,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,0,S-1-5-18,RegistryEvent (Value Set),DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 7904, ProcessGUID: 817bddf3-3515-65cc-0b02-000000001900","RuleName: technique_id=T1543,technique_name=Service Creation",Image: C:\Program Files\Mozilla Firefox\firefox.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3393683511-3463148672-371912004-1001\\Device\HarddiskVolume3\Program Files\Mozilla Firefox\firefox.exe,Details: Binary Data,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1543,technique_name=Service Creation""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:45.218""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3515-65cc-0b02-000000001900""},{""@Name"":""ProcessId"",""#text"":""7904""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Mozilla Firefox\\firefox.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\bam\\State\\UserSettings\\S-1-5-21-3393683511-3463148672-371912004-1001\\\\Device\\HarddiskVolume3\\Program Files\\Mozilla Firefox\\firefox.exe""},{""@Name"":""Details"",""#text"":""Binary Data""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
19,118765,2024-02-14 03:41:45.2257325,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,0,S-1-5-18,RegistryEvent (Value Set),DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 4916, ProcessGUID: 817bddf3-3538-65cc-1702-000000001900","RuleName: technique_id=T1543,technique_name=Service Creation",Image: C:\Program Files\Mozilla Firefox\firefox.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3393683511-3463148672-371912004-1001\\Device\HarddiskVolume3\Program Files\Mozilla Firefox\firefox.exe,Details: Binary Data,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1543,technique_name=Service Creation""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:45.218""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3538-65cc-1702-000000001900""},{""@Name"":""ProcessId"",""#text"":""4916""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Mozilla Firefox\\firefox.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\bam\\State\\UserSettings\\S-1-5-21-3393683511-3463148672-371912004-1001\\\\Device\\HarddiskVolume3\\Program Files\\Mozilla Firefox\\firefox.exe""},{""@Name"":""Details"",""#text"":""Binary Data""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
20,118766,2024-02-14 03:41:45.2257860,17,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,0,S-1-5-18,PipeEvent (Pipe Created),DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 4292, ProcessGUID: 817bddf3-3514-65cc-0802-000000001900",PipeName: \gecko.4292.836.9181581807249756864,,,Image: C:\Program Files\Mozilla Firefox\firefox.exe,,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""EventType"",""#text"":""CreatePipe""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:45.218""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3514-65cc-0802-000000001900""},{""@Name"":""ProcessId"",""#text"":""4292""},{""@Name"":""PipeName"",""#text"":""\\gecko.4292.836.9181581807249756864""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Mozilla Firefox\\firefox.exe""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
21,118767,2024-02-14 03:41:45.2259636,17,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,0,S-1-5-18,PipeEvent (Pipe Created),DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 4292, ProcessGUID: 817bddf3-3514-65cc-0802-000000001900",PipeName: \gecko.4292.836.6532221361142828356,,,Image: C:\Program Files\Mozilla Firefox\firefox.exe,,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""EventType"",""#text"":""CreatePipe""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:45.218""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3514-65cc-0802-000000001900""},{""@Name"":""ProcessId"",""#text"":""4292""},{""@Name"":""PipeName"",""#text"":""\\gecko.4292.836.6532221361142828356""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Mozilla Firefox\\firefox.exe""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
22,118768,2024-02-14 03:41:45.2261860,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,0,S-1-5-18,RegistryEvent (Value Set),DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 2352, ProcessGUID: 817bddf3-3596-65cc-1a02-000000001900","RuleName: technique_id=T1543,technique_name=Service Creation",Image: C:\Program Files\Mozilla Firefox\firefox.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3393683511-3463148672-371912004-1001\\Device\HarddiskVolume3\Program Files\Mozilla Firefox\firefox.exe,Details: Binary Data,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1543,technique_name=Service Creation""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:45.218""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3596-65cc-1a02-000000001900""},{""@Name"":""ProcessId"",""#text"":""2352""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Mozilla Firefox\\firefox.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\bam\\State\\UserSettings\\S-1-5-21-3393683511-3463148672-371912004-1001\\\\Device\\HarddiskVolume3\\Program Files\\Mozilla Firefox\\firefox.exe""},{""@Name"":""Details"",""#text"":""Binary Data""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
23,118769,2024-02-14 03:41:45.2262827,17,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,0,S-1-5-18,PipeEvent (Pipe Created),DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 4292, ProcessGUID: 817bddf3-3514-65cc-0802-000000001900",PipeName: \gecko.4292.836.9062700107698403912,,,Image: C:\Program Files\Mozilla Firefox\firefox.exe,,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""EventType"",""#text"":""CreatePipe""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:45.218""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3514-65cc-0802-000000001900""},{""@Name"":""ProcessId"",""#text"":""4292""},{""@Name"":""PipeName"",""#text"":""\\gecko.4292.836.9062700107698403912""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Mozilla Firefox\\firefox.exe""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
24,118770,2024-02-14 03:41:45.2266048,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,0,S-1-5-18,RegistryEvent (Value Set),DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 4832, ProcessGUID: 817bddf3-3596-65cc-1902-000000001900","RuleName: technique_id=T1543,technique_name=Service Creation",Image: C:\Program Files\Mozilla Firefox\firefox.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3393683511-3463148672-371912004-1001\\Device\HarddiskVolume3\Program Files\Mozilla Firefox\firefox.exe,Details: Binary Data,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1543,technique_name=Service Creation""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:45.218""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3596-65cc-1902-000000001900""},{""@Name"":""ProcessId"",""#text"":""4832""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Mozilla Firefox\\firefox.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\bam\\State\\UserSettings\\S-1-5-21-3393683511-3463148672-371912004-1001\\\\Device\\HarddiskVolume3\\Program Files\\Mozilla Firefox\\firefox.exe""},{""@Name"":""Details"",""#text"":""Binary Data""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
25,118771,2024-02-14 03:41:45.2347960,17,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,0,S-1-5-18,PipeEvent (Pipe Created),DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 4292, ProcessGUID: 817bddf3-3514-65cc-0802-000000001900",PipeName: \gecko.4292.836.693895512047861957,,,Image: C:\Program Files\Mozilla Firefox\firefox.exe,,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""EventType"",""#text"":""CreatePipe""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:45.234""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3514-65cc-0802-000000001900""},{""@Name"":""ProcessId"",""#text"":""4292""},{""@Name"":""PipeName"",""#text"":""\\gecko.4292.836.693895512047861957""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Mozilla Firefox\\firefox.exe""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
26,118772,2024-02-14 03:41:45.3058822,1,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,0,S-1-5-18,Process creation,DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 5584, ProcessGUID: 817bddf3-3679-65cc-2902-000000001900","RuleName: technique_id=T1027,technique_name=Obfuscated Files or Information","SHA1=282F855BEB4FACF0726E13ECCADB7D3411B30B85,MD5=A1F5FF25E3D0F160BC7CE7CA57349D83,SHA256=B412C45DE423534D85F121ABC348FB38020FDA804EA0A972708B7447B0E7325D,IMPHASH=F84029681F81FED23E3E067364DA1699",ParentProcess: C:\Program Files\Mozilla Firefox\firefox.exe,"ParentProcessID: 4292, ParentProcessGUID: 817bddf3-3514-65cc-0802-000000001900","ParentCommandLine: ""C:\Program Files\Mozilla Firefox\firefox.exe""","""C:\Program Files\Mozilla Firefox\pingsender.exe"" https://incoming.telemetry.mozilla.org/submit/telemetry/cb88145b-129d-471c-b605-4fdf09fec680/event/Firefox/122.0.1/release/20240205133611?v=4 C:\Users\CyberJunkie\AppData\Roaming\Mozilla\Firefox\Profiles\avsa4d81.default-release\saved-telemetry-pings\cb88145b-129d-471c-b605-4fdf09fec680 https://incoming.telemetry.mozilla.org/submit/telemetry/6fcd92a2-cc60-4df6-b6fb-66356dd011c1/main/Firefox/122.0.1/release/20240205133611?v=4 C:\Users\CyberJunkie\AppData\Roaming\Mozilla\Firefox\Profiles\avsa4d81.default-release\saved-telemetry-pings\6fcd92a2-cc60-4df6-b6fb-66356dd011c1",False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1027,technique_name=Obfuscated Files or Information""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:45.304""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3679-65cc-2902-000000001900""},{""@Name"":""ProcessId"",""#text"":""5584""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Mozilla Firefox\\pingsender.exe""},{""@Name"":""FileVersion"",""#text"":""122.0.1""},{""@Name"":""Description"",""#text"":""-""},{""@Name"":""Product"",""#text"":""Firefox""},{""@Name"":""Company"",""#text"":""Mozilla Foundation""},{""@Name"":""OriginalFileName"",""#text"":""pingsender.exe""},{""@Name"":""CommandLine"",""#text"":""\""C:\\Program Files\\Mozilla Firefox\\pingsender.exe\"" https://incoming.telemetry.mozilla.org/submit/telemetry/cb88145b-129d-471c-b605-4fdf09fec680/event/Firefox/122.0.1/release/20240205133611?v=4 C:\\Users\\CyberJunkie\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\avsa4d81.default-release\\saved-telemetry-pings\\cb88145b-129d-471c-b605-4fdf09fec680 https://incoming.telemetry.mozilla.org/submit/telemetry/6fcd92a2-cc60-4df6-b6fb-66356dd011c1/main/Firefox/122.0.1/release/20240205133611?v=4 C:\\Users\\CyberJunkie\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\avsa4d81.default-release\\saved-telemetry-pings\\6fcd92a2-cc60-4df6-b6fb-66356dd011c1""},{""@Name"":""CurrentDirectory"",""#text"":""C:\\Program Files\\Mozilla Firefox\\""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""},{""@Name"":""LogonGuid"",""#text"":""817bddf3-311e-65cc-a7ae-1b0000000000""},{""@Name"":""LogonId"",""#text"":""0x1BAEA7""},{""@Name"":""TerminalSessionId"",""#text"":""1""},{""@Name"":""IntegrityLevel"",""#text"":""Medium""},{""@Name"":""Hashes"",""#text"":""SHA1=282F855BEB4FACF0726E13ECCADB7D3411B30B85,MD5=A1F5FF25E3D0F160BC7CE7CA57349D83,SHA256=B412C45DE423534D85F121ABC348FB38020FDA804EA0A972708B7447B0E7325D,IMPHASH=F84029681F81FED23E3E067364DA1699""},{""@Name"":""ParentProcessGuid"",""#text"":""817bddf3-3514-65cc-0802-000000001900""},{""@Name"":""ParentProcessId"",""#text"":""4292""},{""@Name"":""ParentImage"",""#text"":""C:\\Program Files\\Mozilla Firefox\\firefox.exe""},{""@Name"":""ParentCommandLine"",""#text"":""\""C:\\Program Files\\Mozilla Firefox\\firefox.exe\""""},{""@Name"":""ParentUser"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
27,118773,2024-02-14 03:41:45.3060314,10,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,0,S-1-5-18,ProcessAccess,SourceUser: DESKTOP-887GK2L\CyberJunkie | TargetUser: DESKTOP-887GK2L\CyberJunkie,,,GrantedAccess: Unknown code (0x1FFFFF),"SourceProcessID: 4292, SourceProcessGUID: ",SourceImage: C:\Program Files\Mozilla Firefox\firefox.exe,"TargetProcessID: 5584, TargetProcessGUID: ",TargetImage: C:\Program Files\Mozilla Firefox\pingsender.exe,CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9e8f4|C:\Windows\System32\KERNELBASE.dll+5c5f2|C:\Windows\System32\KERNELBASE.dll+59666|C:\Windows\System32\KERNEL32.DLL+1cec4|C:\Program Files\Mozilla Firefox\xul.dll+2893a3f|C:\Program Files\Mozilla Firefox\xul.dll+289431d|C:\Program Files\Mozilla Firefox\xul.dll+2893611|C:\Program Files\Mozilla Firefox\xul.dll+2692142|C:\Program Files\Mozilla Firefox\xul.dll+1de23c5|C:\Program Files\Mozilla Firefox\xul.dll+1de0716|C:\Program Files\Mozilla Firefox\xul.dll+22b65f3|C:\Program Files\Mozilla Firefox\xul.dll+1ab6508|C:\Program Files\Mozilla Firefox\xul.dll+15cde9b|UNKNOWN(0000002DA14E4E23)|UNKNOWN(0000002DA15415FA)|UNKNOWN(0000002DA14E1538)|C:\Program Files\Mozilla Firefox\xul.dll+1ab5d9d|C:\Program Files\Mozilla Firefox\xul.dll+21f7e1f|C:\Program Files\Mozilla Firefox\xul.dll+1ab60c0|C:\Program Files\Mozilla Firefox\xul.dll+1aaace1|C:\Program Files\Mozilla Firefox\xul.dll+19d98ce|C:\Program Files\Mozilla Firefox\xul.dll+772822|C:\Program Files\Mozilla Firefox\xul.dll+2692142|C:\Program Files\Mozilla Firefox\xul.dll+1de23c5,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1055.001,technique_name=Dynamic-link Library Injection""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:45.296""},{""@Name"":""SourceProcessGUID"",""#text"":""817bddf3-3514-65cc-0802-000000001900""},{""@Name"":""SourceProcessId"",""#text"":""4292""},{""@Name"":""SourceThreadId"",""#text"":""11072""},{""@Name"":""SourceImage"",""#text"":""C:\\Program Files\\Mozilla Firefox\\firefox.exe""},{""@Name"":""TargetProcessGUID"",""#text"":""817bddf3-3679-65cc-2902-000000001900""},{""@Name"":""TargetProcessId"",""#text"":""5584""},{""@Name"":""TargetImage"",""#text"":""C:\\Program Files\\Mozilla Firefox\\pingsender.exe""},{""@Name"":""GrantedAccess"",""#text"":""0x1FFFFF""},{""@Name"":""CallTrace"",""#text"":""C:\\Windows\\SYSTEM32\\ntdll.dll+9e8f4|C:\\Windows\\System32\\KERNELBASE.dll+5c5f2|C:\\Windows\\System32\\KERNELBASE.dll+59666|C:\\Windows\\System32\\KERNEL32.DLL+1cec4|C:\\Program Files\\Mozilla Firefox\\xul.dll+2893a3f|C:\\Program Files\\Mozilla Firefox\\xul.dll+289431d|C:\\Program Files\\Mozilla Firefox\\xul.dll+2893611|C:\\Program Files\\Mozilla Firefox\\xul.dll+2692142|C:\\Program Files\\Mozilla Firefox\\xul.dll+1de23c5|C:\\Program Files\\Mozilla Firefox\\xul.dll+1de0716|C:\\Program Files\\Mozilla Firefox\\xul.dll+22b65f3|C:\\Program Files\\Mozilla Firefox\\xul.dll+1ab6508|C:\\Program Files\\Mozilla Firefox\\xul.dll+15cde9b|UNKNOWN(0000002DA14E4E23)|UNKNOWN(0000002DA15415FA)|UNKNOWN(0000002DA14E1538)|C:\\Program Files\\Mozilla Firefox\\xul.dll+1ab5d9d|C:\\Program Files\\Mozilla Firefox\\xul.dll+21f7e1f|C:\\Program Files\\Mozilla Firefox\\xul.dll+1ab60c0|C:\\Program Files\\Mozilla Firefox\\xul.dll+1aaace1|C:\\Program Files\\Mozilla Firefox\\xul.dll+19d98ce|C:\\Program Files\\Mozilla Firefox\\xul.dll+772822|C:\\Program Files\\Mozilla Firefox\\xul.dll+2692142|C:\\Program Files\\Mozilla Firefox\\xul.dll+1de23c5""},{""@Name"":""SourceUser"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""},{""@Name"":""TargetUser"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
28,118774,2024-02-14 03:41:45.3148891,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,0,S-1-5-18,RegistryEvent (Value Set),DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 10536, ProcessGUID: 817bddf3-3515-65cc-0d02-000000001900","RuleName: technique_id=T1543,technique_name=Service Creation",Image: C:\Program Files\Mozilla Firefox\firefox.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3393683511-3463148672-371912004-1001\\Device\HarddiskVolume3\Program Files\Mozilla Firefox\firefox.exe,Details: Binary Data,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1543,technique_name=Service Creation""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:45.312""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3515-65cc-0d02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10536""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Mozilla Firefox\\firefox.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\bam\\State\\UserSettings\\S-1-5-21-3393683511-3463148672-371912004-1001\\\\Device\\HarddiskVolume3\\Program Files\\Mozilla Firefox\\firefox.exe""},{""@Name"":""Details"",""#text"":""Binary Data""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
29,118775,2024-02-14 03:41:45.3151626,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,0,S-1-5-18,RegistryEvent (Value Set),DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 1568, ProcessGUID: 817bddf3-3522-65cc-1402-000000001900","RuleName: technique_id=T1543,technique_name=Service Creation",Image: C:\Program Files\Mozilla Firefox\firefox.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3393683511-3463148672-371912004-1001\\Device\HarddiskVolume3\Program Files\Mozilla Firefox\firefox.exe,Details: Binary Data,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1543,technique_name=Service Creation""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:45.312""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3522-65cc-1402-000000001900""},{""@Name"":""ProcessId"",""#text"":""1568""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Mozilla Firefox\\firefox.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\bam\\State\\UserSettings\\S-1-5-21-3393683511-3463148672-371912004-1001\\\\Device\\HarddiskVolume3\\Program Files\\Mozilla Firefox\\firefox.exe""},{""@Name"":""Details"",""#text"":""Binary Data""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
30,118776,2024-02-14 03:41:45.3361915,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,0,S-1-5-18,RegistryEvent (Value Set),DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 5720, ProcessGUID: 817bddf3-3515-65cc-0902-000000001900","RuleName: technique_id=T1543,technique_name=Service Creation",Image: C:\Program Files\Mozilla Firefox\firefox.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3393683511-3463148672-371912004-1001\\Device\HarddiskVolume3\Program Files\Mozilla Firefox\firefox.exe,Details: Binary Data,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1543,technique_name=Service Creation""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:45.334""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3515-65cc-0902-000000001900""},{""@Name"":""ProcessId"",""#text"":""5720""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Mozilla Firefox\\firefox.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\bam\\State\\UserSettings\\S-1-5-21-3393683511-3463148672-371912004-1001\\\\Device\\HarddiskVolume3\\Program Files\\Mozilla Firefox\\firefox.exe""},{""@Name"":""Details"",""#text"":""Binary Data""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
31,118777,2024-02-14 03:41:45.3395511,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,0,S-1-5-18,RegistryEvent (Value Set),DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 5216, ProcessGUID: 817bddf3-3521-65cc-1302-000000001900","RuleName: technique_id=T1543,technique_name=Service Creation",Image: C:\Program Files\Mozilla Firefox\firefox.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3393683511-3463148672-371912004-1001\\Device\HarddiskVolume3\Program Files\Mozilla Firefox\firefox.exe,Details: Binary Data,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1543,technique_name=Service Creation""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:45.334""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3521-65cc-1302-000000001900""},{""@Name"":""ProcessId"",""#text"":""5216""},{""@Name"":""Image"",""#text"":""C:\\Program Files\\Mozilla Firefox\\firefox.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\bam\\State\\UserSettings\\S-1-5-21-3393683511-3463148672-371912004-1001\\\\Device\\HarddiskVolume3\\Program Files\\Mozilla Firefox\\firefox.exe""},{""@Name"":""Details"",""#text"":""Binary Data""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
